Date,Open,High,Low,Close,Volume
2009-07-06,32.437,32.742,32.068,32.582,8879163
2009-07-07,32.533,32.687,31.28,31.36,9587261
2009-07-08,31.426,31.997,31.263,31.773,10953372
2009-07-09,31.932,32.131,31.347,31.569,6762760
2009-07-10,31.491,31.9,31.263,31.85,7261744
2009-07-13,31.874,32.8,31.538,32.488,8152077
2009-07-14,32.447,32.857,32.221,32.464,7156011
2009-07-15,32.75,33.304,32.54,33.224,9793358
2009-07-16,32.942,33.916,32.942,33.78,6667972
2009-07-17,33.94,34.061,33.018,33.224,7084805
2009-07-20,33.506,33.949,33.063,33.9,6889832
2009-07-21,34.4,35.113,34.141,34.559,11405036
2009-07-22,34.061,34.911,33.698,33.739,15002616
2009-07-23,33.739,33.89,32.759,33.698,16949315
2009-07-24,33.698,34.133,33.512,34.036,6309079
2009-07-27,33.739,34.036,33.28,33.932,7060421
2009-07-28,33.731,34.824,33.578,34.742,9748387
2009-07-29,34.542,34.945,34.25,34.838,6303792
2009-07-30,35.298,35.748,34.646,34.734,10302638
2009-07-31,34.801,34.936,34.382,34.47,7504520
2009-08-03,34.688,35.362,34.15,35.178,7548874
2009-08-04,34.886,35.699,34.824,35.473,7422870
2009-08-05,35.045,35.515,34.863,35.37,8874313
2009-08-06,35.58,36.737,35.37,36.567,12705788
2009-08-07,36.865,37.924,36.454,37.507,8326702
2009-08-10,37.282,37.282,36.3,36.766,6996326
2009-08-11,36.598,36.814,36.021,36.463,6325710
2009-08-12,36.413,37.579,36.398,37.227,5828247
2009-08-13,37.315,37.652,36.751,37.451,4337421
2009-08-14,36.805,37.141,35.515,36.044,13077346
2009-08-17,35.571,35.571,35.104,35.473,6486982
2009-08-18,35.348,35.772,35.095,35.17,6777112
2009-08-19,34.945,35.272,34.623,34.96,8189719
2009-08-20,34.977,36.012,34.936,35.94,6463379
2009-08-21,36.293,36.965,36.085,36.848,6883778
2009-08-24,37.36,38.39,36.927,37.86,7664631
2009-08-25,38.156,39.178,37.979,38.76,10266936
2009-08-26,38.616,38.865,38.107,38.414,4918173
2009-08-27,41.264,42.078,40.972,41.625,22122871
2009-08-28,41.517,42.196,40.726,41.001,14260404
2009-08-31,40.301,40.367,39.378,39.899,11572811
2009-09-01,39.53,40.469,38.935,39.178,10260499
2009-09-02,39.035,39.344,38.687,38.88,4774768
2009-09-03,39.094,39.227,38.364,38.927,6804952
2009-09-04,39.155,39.572,38.599,39.48,7109787
2009-09-08,39.949,40.067,39.209,39.765,5706219
2009-09-09,39.924,41.09,39.924,40.591,7339023
2009-09-10,40.504,40.743,39.997,40.559,4789193
2009-09-11,40.682,41.324,40.551,41.249,7320085
2009-09-14,40.962,41.179,40.519,40.944,5468250
2009-09-15,41.179,42.042,40.87,41.827,8194715
2009-09-16,42.126,42.383,41.6,42.06,6342052
2009-09-17,41.975,42.705,41.934,42.478,5821914
2009-09-18,42.478,42.806,41.851,42.589,8132477
2009-09-21,42.254,42.866,42.11,42.461,3828979
2009-09-22,42.546,42.822,41.877,42.687,4852301
2009-09-23,42.858,42.897,41.981,42.07,5738082
2009-09-24,41.957,42.191,41.388,41.6,6662144
2009-09-25,41.662,42.095,41.209,41.388,4529405
2009-09-28,41.625,42.849,41.578,42.631,6126506
2009-09-29,42.797,44.57,42.797,43.877,9044989
2009-09-30,44.072,44.382,42.944,43.501,7393645
2009-10-01,43.258,43.298,41.795,41.861,8184544
2009-10-02,41.122,41.578,40.247,41.29,7519121
2009-10-05,41.571,42.191,41.273,41.996,3837794
2009-10-06,41.402,42.228,41.09,42.005,7773199
2009-10-07,41.916,41.975,41.171,41.6,4553251
2009-10-08,41.662,42.254,41.662,42.012,3971724
2009-10-09,42.167,42.376,41.741,42.328,3223511
2009-10-12,42.302,42.358,41.273,41.5,4947119
2009-10-13,41.481,41.758,41.256,41.693,3763678
2009-10-14,42.02,42.213,41.424,42.183,5781833
2009-10-15,41.795,42.196,40.922,41.578,7075989
2009-10-16,41.122,43.153,40.846,42.73,9250984
2009-10-19,42.83,43.177,42.245,42.937,4781720
2009-10-20,41.542,42.012,41.024,41.686,10194310
2009-10-21,41.024,41.773,40.567,40.674,10102552
2009-10-22,40.431,41.153,39.965,41.024,7935904
2009-10-23,41.016,41.016,39.765,40.076,7290662
2009-10-26,40.045,40.149,38.559,38.792,9246439
2009-10-27,38.799,38.984,38.2,38.356,8769776
2009-10-28,38.333,38.399,37.902,37.931,8601647
2009-10-29,38.808,39.465,38.405,39.209,10329860
2009-10-30,39.12,39.209,38.287,38.399,10833672
2009-11-02,38.414,38.889,38.021,38.775,7385055
2009-11-03,38.694,38.84,38.122,38.639,6099334
2009-11-04,38.784,39.281,38.399,38.616,6326265
2009-11-05,38.952,40.052,38.816,39.981,5918355
2009-11-06,39.933,40.149,39.613,39.908,3998909
2009-11-09,40.173,41.356,40.076,41.249,5532103
2009-11-10,41.024,41.024,40.27,40.423,5893489
2009-11-11,40.794,41.307,40.6,40.71,4413797
2009-11-12,40.665,40.905,40.239,40.392,4137197
2009-11-13,40.149,40.922,39.942,40.71,4413981
2009-11-16,40.972,42.191,40.87,42.157,7101310
2009-11-17,42.11,42.328,41.533,42.196,4911190
2009-11-18,42.245,42.284,41.332,41.788,5448897
2009-11-19,41.402,41.61,40.767,41.315,3961818
2009-11-20,41.063,41.686,41.024,41.533,5845795
2009-11-23,42.176,42.574,42.029,42.277,4052335
2009-11-24,41.835,42.277,40.926,41.749,4093255
2009-11-25,41.749,42.538,41.634,42.521,3761263
2009-11-27,41.249,42.423,40.972,42.133,4084800
2009-11-30,42.118,42.328,41.594,42.103,6761957
2009-12-01,42.376,43.555,42.376,43.153,7915002
2009-12-02,43.41,43.839,42.783,43.202,7444173
2009-12-03,43.37,43.708,42.986,43.193,4976366
2009-12-04,43.981,44.544,43.074,43.925,6784314
2009-12-07,44.342,44.944,44.102,44.843,6160039
2009-12-08,44.976,45.161,44.233,44.715,5799101
2009-12-09,44.783,44.825,44.271,44.562,4854997
2009-12-10,44.707,45.297,43.956,44.188,7164704
2009-12-11,44.562,44.825,44.28,44.663,9207584
2009-12-14,45.186,45.438,44.843,45.027,6013248
2009-12-15,45.283,45.283,44.448,44.723,9166037
2009-12-16,45.074,45.1,43.741,44.288,9714350
2009-12-17,44.102,44.501,43.708,43.754,7250224
2009-12-18,43.94,43.972,42.656,42.928,11104703
2009-12-21,42.866,43.779,42.866,43.619,4430950
2009-12-22,43.685,44.477,43.628,44.263,4568319
2009-12-23,44.51,44.707,44.12,44.147,3811563
2009-12-24,44.392,44.63,44.271,44.57,1249822
2009-12-28,44.448,44.623,44.095,44.292,2579524
2009-12-29,44.456,44.553,44.292,44.351,2693776
2009-12-30,44.072,44.418,43.981,44.147,3063502
2009-12-31,44.18,44.356,43.419,43.482,2725421
2010-01-04,44.759,45.297,44.019,45.128,7587620
2010-01-05,45.186,46.815,44.984,46.607,11036397
2010-01-06,46.78,48.188,46.492,48.02,10999968
2010-01-07,47.805,50.053,47.413,49.966,17899515
2010-01-08,49.436,49.629,48.889,49.487,8896370
2010-01-11,49.764,49.876,48.606,48.898,7002067
2010-01-12,48.255,49.164,48.127,48.544,6564821
2010-01-13,48.688,49.561,48.48,49.131,6162391
2010-01-14,49.026,49.502,48.826,49.451,3735052
2010-01-15,49.426,49.451,48.366,48.857,6306450
2010-01-19,48.682,49.012,48.167,48.719,6755477
2010-01-20,48.343,48.658,47.018,48.358,6689919
2010-01-21,48.44,49.21,47.315,47.558,6723692
2010-01-22,47.089,47.531,46.351,46.408,5904534
2010-01-25,46.874,47.194,46.189,46.416,4344299
2010-01-26,46.222,46.995,45.973,46.358,5666337
2010-01-27,47.267,49.869,47.259,49.747,18370725
2010-01-28,49.927,50.569,49.249,50.256,11010856
2010-01-29,50.447,50.928,48.456,48.682,10861936
2010-02-01,48.793,49.691,48.777,49.561,7365664
2010-02-02,49.235,49.806,49.003,49.756,9787320
2010-02-03,49.418,49.646,48.88,49.371,6822384
2010-02-04,48.962,49.14,47.597,47.652,9324516
2010-02-05,47.567,47.99,45.901,46.912,12044724
2010-02-08,46.856,47.37,46.416,46.501,5880887
2010-02-09,47.089,48.544,46.904,47.99,10271082
2010-02-10,47.967,48.238,47.346,47.828,5274519
2010-02-11,47.997,48.802,47.346,48.673,5472041
2010-02-12,48.095,48.134,47.338,47.917,6446180
2010-02-16,48.536,49.235,48.12,49.21,5313723
2010-02-17,49.317,49.806,49.003,49.664,5120308
2010-02-18,49.629,50.614,49.578,50.519,5452202
2010-02-19,50.326,51.684,50.326,51.081,9175865
2010-02-22,51.073,51.789,50.762,51.388,7511442
2010-02-23,51.258,51.55,50.006,50.423,8071321
2010-02-24,50.609,51.172,50.32,50.996,4232002
2010-02-25,50.385,50.586,49.806,50.505,6277877
2010-02-26,50.68,51.316,50.632,50.736,5497026
2010-03-01,50.646,51.678,50.609,51.412,6554803
2010-03-02,51.924,52.478,51.7,51.763,5456316
2010-03-03,51.878,52.189,51.452,51.772,5336743
2010-03-04,52.287,52.859,52.092,52.658,9608585
2010-03-05,53.065,54.656,53.042,54.569,10587394
2010-03-08,54.631,54.631,53.927,54.013,6317732
2010-03-09,54.279,54.899,54.106,54.456,9530385
2010-03-10,54.738,56.619,54.648,56.239,13215496
2010-03-11,56.296,56.577,55.548,56.288,9077128
2010-03-12,56.619,56.627,55.63,56.094,6598668
2010-03-15,55.723,56.047,55.044,55.75,9596470
2010-03-16,55.623,55.679,54.867,55.206,9330479
2010-03-17,55.402,55.822,54.859,55.732,7474355
2010-03-18,55.707,56.979,55.58,56.927,9254566
2010-03-19,58.769,58.881,56.809,56.809,22060931
2010-03-22,57.562,58.354,57.445,57.766,11220579
2010-03-23,58.269,58.345,57.445,57.983,6206051
2010-03-24,58.177,58.803,57.663,58.094,9585258
2010-03-25,58.601,58.987,57.838,58.232,6760733
2010-03-26,58.37,58.635,58.118,58.313,6141711
2010-03-29,58.706,59.87,58.643,59.532,11280864
2010-03-30,59.317,59.589,58.402,59.069,5454062
2010-03-31,58.576,58.689,57.795,58.329,7325439
2010-04-01,58.843,59.05,58.079,58.635,5490799
2010-04-05,58.635,58.681,56.996,57.873,11609753
2010-04-06,57.709,58.785,57.655,58.126,6465512
2010-04-07,57.968,58.252,57.412,57.917,8361766
2010-04-08,57.751,58.211,57.205,58.064,4657537
2010-04-09,58.048,58.37,57.686,58.177,4164875
2010-04-12,57.958,58.296,57.677,57.775,4563656
2010-04-13,57.468,57.588,56.636,57.187,6322955
2010-04-14,56.899,57.647,56.883,57.596,4351813
2010-04-15,57.308,58.329,57.308,57.907,3664447
2010-04-16,57.917,57.917,56.136,56.868,10048208
2010-04-19,56.45,57.26,56.359,57.004,5232196
2010-04-20,57.468,57.822,56.996,57.363,5918433
2010-04-21,57.478,59.968,57.445,59.574,14959469
2010-04-22,59.816,61.053,59.19,60.722,11312674
2010-04-23,60.28,60.793,59.887,60.353,6470043
2010-04-26,59.943,60.472,59.566,59.717,0
2010-04-27,59.968,60.191,58.024,58.227,7529164
2010-04-28,58.601,58.635,57.308,58.134,7094539
2010-04-29,58.643,59.444,58.378,59.274,6475699
2010-04-30,59.283,59.829,58.048,58.184,6972019
2010-05-03,58.339,60.005,58.211,59.758,6731507
2010-05-04,59.005,59.005,58.024,58.472,7754496
2010-05-05,57.832,57.873,56.583,57.036,6856921
2010-05-06,56.763,57.429,49.806,54.602,17140638
2010-05-07,54.859,55.526,52.859,53.597,11113222
2010-05-10,56.161,57.623,56.071,57.036,11006326
2010-05-11,56.482,58.378,56.343,57.371,8154129
2010-05-12,57.873,58.939,57.873,58.538,7879485
2010-05-13,58.37,58.881,57.485,57.647,4920957
2010-05-14,57.1,57.355,55.41,56.087,9900067
2010-05-17,56.52,56.529,54.318,55.976,5993262
2010-05-18,56.144,56.335,54.062,54.401,11055458
2010-05-19,53.702,54.266,52.448,53.186,12416167
2010-05-20,52.214,52.302,50.447,50.609,13566809
2010-05-21,49.799,52.214,49.317,51.862,13547135
2010-05-24,51.139,51.901,50.654,50.73,7667165
2010-05-25,49.003,50.586,48.688,50.432,8593382
2010-05-26,51.091,52.546,50.609,50.816,9194489
2010-05-27,52.101,52.4,51.34,52.319,9265916
2010-05-28,52.336,52.425,51.018,51.559,7189712
2010-06-01,51.627,52.375,50.497,50.569,7865528
2010-06-02,50.921,51.709,49.851,51.684,5710752
2010-06-03,52.085,52.085,51.018,51.662,4700053
2010-06-04,50.809,50.935,48.946,49.124,10217350
2010-06-07,49.553,49.561,48.255,48.289,7367501
2010-06-08,48.432,49.081,48.071,49.012,8951876
2010-06-09,49.385,50.753,49.14,49.568,9618054
2010-06-10,50.456,51.418,50.045,51.324,7046370
2010-06-11,50.736,52.775,50.73,52.522,10533347
2010-06-14,53.194,53.458,51.984,52.071,7464377
2010-06-15,52.753,54.279,52.592,54.206,7967293
2010-06-16,53.765,54.271,53.5,53.846,5541700
2010-06-17,54.206,54.215,52.921,54.029,4527597
2010-06-18,54.127,54.738,53.952,54.593,7735063
2010-06-21,55.386,55.7,54.279,54.602,5115606
2010-06-22,54.602,55.002,53.139,53.244,5209209
2010-06-23,53.354,54.527,52.737,54.183,7588547
2010-06-24,53.96,54.818,53.936,54.167,9658798
2010-06-25,54.071,55.24,53.555,55.24,16571220
2010-06-28,54.971,55.121,54.029,54.062,6867110
2010-06-29,53.108,53.178,50.256,50.639,11447451
2010-06-30,50.646,51.579,50.271,50.405,8840379
2010-07-01,50.181,50.385,49.249,50.013,8045222
2010-07-02,50.06,50.207,49.14,49.756,4433018
2010-07-06,50.377,50.623,48.719,49.293,6764937
2010-07-07,49.385,50.905,49.026,50.849,5944162
2010-07-08,51.484,52.126,51.05,51.999,5580029
2010-07-09,52.375,52.375,51.418,51.941,3913785
2010-07-12,51.854,52.199,51.418,51.684,2862508
2010-07-13,52.336,52.504,51.559,51.756,7695704
2010-07-14,51.644,52.529,51.452,52.015,4755835
2010-07-15,52.737,52.843,50.899,51.709,10039302
2010-07-16,51.38,51.619,49.545,49.724,8718463
2010-07-19,50.385,50.899,49.836,50.753,6259406
2010-07-20,50.022,51.412,49.67,51.316,6306590
2010-07-21,51.734,52.063,50.343,50.753,5526785
2010-07-22,51.55,53.911,51.427,53.5,9412701
2010-07-23,53.416,54.761,53.307,54.569,6252992
2010-07-26,54.747,55.419,54.625,55.31,7023757
2010-07-27,55.63,56.031,54.946,55.121,6837703
2010-07-28,54.318,54.625,53.741,54.081,6882102
2010-07-29,54.505,55.052,53.572,53.997,5549088
2010-07-30,53.509,54.93,53.397,54.738,7496143
2010-08-02,55.437,56.176,55.027,55.985,6712855
2010-08-03,55.679,56.231,55.374,55.861,4697117
2010-08-04,55.766,56.176,55.556,55.63,4804994
2010-08-05,55.206,55.63,54.891,55.198,5368897
2010-08-06,54.648,55.206,54.113,55.191,5583501
2010-08-09,55.564,55.807,54.987,55.419,3605654
2010-08-10,54.859,55.402,54.256,55.121,5135506
2010-08-11,53.968,54.029,52.151,52.696,6470341
2010-08-12,51.932,52.434,51.763,51.975,4767027
2010-08-13,51.887,52.775,51.85,52.085,4562441
2010-08-16,51.804,52.16,51.13,51.734,3775819
2010-08-17,52.344,53.75,51.932,53.01,5338424
2010-08-18,53.059,53.307,52.206,53.016,3500596
2010-08-19,52.81,52.872,51.531,51.906,5205352
2010-08-20,51.574,51.999,51.081,51.894,4811006
2010-08-23,52.287,52.408,50.777,50.849,4799630
2010-08-24,50.247,50.456,48.624,48.946,12335498
2010-08-25,48.592,49.09,47.781,48.809,6402451
2010-08-26,49.293,50.256,49.057,49.258,6069882
2010-08-27,49.105,50.885,48.658,50.736,8499880
2010-08-30,50.527,50.762,49.885,49.885,4049354
2010-08-31,49.802,49.948,48.84,49.106,6609443
2010-09-01,49.638,50.68,49.533,50.037,7056491
2010-09-02,50.077,50.921,49.966,50.921,4280841
2010-09-03,51.789,52.555,51.484,51.924,4289962
2010-09-07,51.612,51.612,50.841,50.945,3126932
2010-09-08,51.091,52.214,51.073,51.813,4628252
2010-09-09,52.623,52.722,50.569,50.961,5203070
2010-09-10,50.912,51.491,50.578,51.283,3991685
2010-09-13,51.999,52.199,51.347,51.567,3881542
2010-09-14,51.427,51.692,50.151,50.415,7446642
2010-09-15,50.198,50.439,49.717,50.393,6128044
2010-09-16,50.121,50.892,49.966,50.272,5820903
2010-09-17,50.841,50.885,49.806,50.569,13308200
2010-09-20,50.602,51.332,50.231,51.186,5189804
2010-09-21,51.25,51.813,50.921,51.596,6653502
2010-09-22,51.709,52.101,51.115,51.332,4513541
2010-09-23,50.792,51.005,50.256,50.326,4502889
2010-09-24,51.026,52.078,50.876,51.894,5712022
2010-09-27,51.901,51.975,51.25,51.324,3412013
2010-09-28,51.29,51.95,50.561,51.832,4432009
2010-09-29,51.984,53.228,51.763,52.995,7278955
2010-09-30,53.885,54.602,53.059,53.451,10202036
2010-10-01,54.256,54.609,53.555,53.685,5580497
2010-10-04,53.475,54.536,52.906,53.285,5057959
2010-10-05,53.96,55.41,53.838,55.106,9298685
2010-10-06,55.113,55.742,54.955,55.09,5873651
2010-10-07,55.402,55.541,54.463,54.994,6848357
2010-10-08,55.002,55.998,54.747,55.613,4013180
2010-10-11,55.816,56.434,55.613,56.223,4295716
2010-10-12,56.359,56.713,55.356,56.409,5435568
2010-10-13,56.816,57.975,56.763,57.412,7497335
2010-10-14,57.623,57.838,56.914,57.327,4781882
2010-10-15,57.726,57.759,56.274,56.321,7022508
2010-10-18,56.696,57.073,56.256,56.418,5998231
2010-10-19,55.885,56.198,54.905,55.47,5592966
2010-10-20,56.231,57.786,55.885,57.327,10012427
2010-10-21,57.485,57.743,56.689,57.437,5754437
2010-10-22,57.342,57.541,56.721,57.243,3803778
2010-10-25,57.579,58.232,57.412,57.562,5969535
2010-10-26,57.116,57.557,56.816,57.276,4412267
2010-10-27,56.927,57.124,55.998,56.922,4738861
2010-10-28,57.276,57.669,56.511,57.252,5128434
2010-10-29,57.156,57.408,56.521,56.749,3973935
2010-11-01,56.667,57.751,56.161,56.619,4138669
2010-11-02,56.779,57.018,55.267,56.055,7892015
2010-11-03,55.958,56.014,54.656,55.381,5821503
2010-11-04,56.313,57.503,56.055,56.914,7168237
2010-11-05,56.914,57.557,56.636,57.252,4498346
2010-11-08,56.282,56.559,56.031,56.4,5179300
2010-11-09,56.45,56.674,55.292,55.63,5671195
2010-11-10,54.377,54.377,53.651,53.877,13028141
2010-11-11,53.458,53.58,52.248,52.513,12460187
2010-11-12,52.223,52.417,50.614,50.68,20783176
2010-11-15,50.892,51.491,50.302,51.098,13649151
2010-11-16,50.892,50.892,49.679,50.432,11971640
2010-11-17,50.343,50.623,49.942,50.207,10156562
2010-11-18,50.892,51.992,50.385,51.901,14382041
2010-11-19,51.84,52.006,50.921,51.081,10963830
2010-11-22,50.639,51.55,50.447,51.435,7355289
2010-11-23,50.953,51.498,50.69,51.091,8157897
2010-11-24,51.612,52.682,51.427,52.546,7723752
2010-11-26,52.287,52.583,51.95,52.054,2839229
2010-11-29,51.678,51.975,50.961,51.7,5452592
2010-11-30,51.199,51.579,50.99,51.232,7237669
2010-12-01,51.941,52.852,51.832,52.792,9331969
2010-12-02,52.668,53.66,52.658,53.491,5926313
2010-12-03,53.481,53.565,52.979,53.451,4177598
2010-12-06,53.345,53.789,52.995,53.491,4292364
2010-12-07,53.989,54.136,53.025,53.202,5883259
2010-12-08,53.169,53.466,52.151,52.36,6479802
2010-12-09,52.706,52.706,51.734,51.901,6431730
2010-12-10,51.915,52.03,51.38,51.54,6835397
2010-12-13,51.596,51.718,51.115,51.244,5999633
2010-12-14,51.274,52.302,51.154,51.804,7810260
2010-12-15,51.644,51.968,51.484,51.605,4256821
2010-12-16,51.653,52.092,51.18,51.734,6417492
2010-12-17,52.126,52.441,51.692,52.238,11041109
2010-12-20,52.006,52.03,50.463,50.824,12052851
2010-12-21,51.098,51.692,50.834,51.567,6320414
2010-12-22,51.772,52.328,51.418,51.901,6541270
2010-12-23,51.906,52.311,51.678,52.264,4143772
2010-12-27,51.999,52.142,51.678,52.015,3167653
2010-12-28,52.063,52.214,51.678,52.101,3280238
2010-12-29,52.216,52.377,51.906,52.257,3117863
2010-12-30,52.304,52.402,51.999,52.224,2915770
2010-12-31,52.137,52.448,51.904,52.424,2660320
2011-01-03,53.139,53.565,53.016,53.339,10022897
2011-01-04,53.651,54.312,53.43,53.774,9927536
2011-01-05,53.458,54.266,53.416,54.206,7318998
2011-01-06,54.289,55.707,54.191,55.267,9325637
2011-01-07,55.556,56.313,55.267,55.732,8460934
2011-01-10,55.934,55.958,54.905,55.501,5474042
2011-01-11,55.832,56.136,55.166,55.394,5531524
2011-01-12,55.91,56.627,55.838,56.351,7374269
2011-01-13,56.465,56.636,55.927,56.094,5015706
2011-01-14,55.869,56.391,55.742,56.288,5665877
2011-01-18,56.922,58.296,56.418,58.219,11936522
2011-01-19,58.392,58.635,57.18,57.623,10692915
2011-01-20,57.318,57.804,56.52,57.13,8601116
2011-01-21,57.766,58.015,57.308,57.579,5528634
2011-01-24,57.451,58.498,57.445,58.423,6814155
2011-01-25,58.232,58.423,57.284,58.033,6443415
2011-01-26,56.223,56.619,55.517,56.248,16300631
2011-01-27,56.239,57.036,56.231,56.68,7149828
2011-01-28,56.763,56.996,55.428,55.613,6684562
2011-01-31,55.64,56.203,55.525,55.812,5674297
2011-02-01,56.231,56.636,55.91,56.465,5948619
2011-02-02,56.128,57.187,56.071,57.036,5289475
2011-02-03,57.036,57.342,56.728,57.018,6338766
2011-02-04,56.954,57.55,56.779,57.342,5077974
2011-02-07,57.38,57.925,57.156,57.781,5170118
2011-02-08,57.975,58.498,57.855,58.407,5083794
2011-02-09,58.151,58.407,57.838,58.345,5683567
2011-02-10,58.184,58.635,57.717,58.37,6120847
2011-02-11,58.033,58.392,57.775,57.95,5073787
2011-02-14,58.402,58.402,57.519,58.048,5092580
2011-02-15,57.775,57.855,57.108,57.355,5456226
2011-02-16,57.605,58.339,57.405,58.227,5547767
2011-02-17,58.177,58.245,57.786,58.033,3787797
2011-02-18,57.942,59.06,57.942,58.674,6651779
2011-02-22,58.118,58.232,56.537,56.979,6902830
2011-02-23,56.988,57.429,56.231,56.418,6911628
2011-02-24,56.511,58.238,56.305,56.841,8649844
2011-02-25,59.398,59.677,57.888,58.079,10101686
2011-02-28,58.22,58.562,57.593,57.845,5101989
2011-03-01,57.804,58.024,56.223,56.328,6442394
2011-03-02,56.239,56.554,55.106,55.885,8794128
2011-03-03,56.335,57.7,56.335,57.605,6777812
2011-03-04,57.605,57.734,56.457,57.677,7098471
2011-03-07,57.519,57.896,56.161,56.936,6383929
2011-03-08,57.42,58.238,57.18,57.873,7023131
2011-03-09,57.847,58.177,57.3,57.907,6699394
2011-03-10,57.284,58.151,56.642,57.268,6852836
2011-03-11,56.465,57.751,56.441,57.55,4810773
2011-03-14,57.17,57.219,56.151,56.825,5452711
2011-03-15,54.899,56.418,54.899,55.985,7784310
2011-03-16,55.613,55.967,54.097,54.377,11988536
2011-03-17,55.09,55.455,54.503,54.866,5490901
2011-03-18,55.655,55.894,55.166,55.509,6302763
2011-03-21,56.465,57.579,56.256,57.197,6596184
2011-03-22,57.18,57.917,56.809,57.717,5886762
2011-03-23,57.533,58.696,57.146,58.414,6640294
2011-03-24,58.833,58.906,58.102,58.449,5429274
2011-03-25,58.593,59.043,58.102,58.915,5849624
2011-03-28,59.043,59.198,58.732,58.881,4802755
2011-03-29,58.696,59.389,58.666,59.137,5955344
2011-03-30,59.389,59.558,58.922,59.283,4824620
2011-03-31,59.295,59.82,59.018,59.387,5227821
2011-04-01,59.768,60.126,59.398,59.452,4817280
2011-04-04,58.945,59.532,58.939,59.406,4600023
2011-04-05,59.048,59.808,58.408,58.831,6492855
2011-04-06,58.906,59.389,58.481,59.222,5977665
2011-04-07,59.232,59.91,59.188,59.678,5449127
2011-04-08,59.976,60.126,58.674,59.019,3859892
2011-04-11,59.163,59.67,59.043,59.25,3353453
2011-04-12,58.822,59.105,58.612,58.709,4283751
2011-04-13,59.05,59.216,57.478,57.942,6323010
2011-04-14,57.7,58.219,56.936,58.079,5094075
2011-04-15,58.202,58.625,57.855,58.321,5190557
2011-04-18,58.414,58.867,57.639,58.472,7750425
2011-04-19,58.617,59.146,58.354,58.762,5419303
2011-04-20,59.614,60.503,59.566,60.302,7907649
2011-04-21,60.593,60.842,60.31,60.6,3937217
2011-04-25,60.659,60.698,59.993,60.168,3139550
2011-04-26,60.429,60.928,60.259,60.687,6337902
2011-04-27,61.077,62.106,60.287,61.146,9283715
2011-04-28,61.231,63.348,61.069,63.102,9147742
2011-04-29,63.336,64.539,63.336,64.09,10014626
2011-05-02,64.544,64.787,63.591,63.89,7013870
2011-05-03,63.65,64.436,63.466,63.87,5886619
2011-05-04,63.989,64.267,63.272,63.335,7139051
2011-05-05,63.079,64.056,62.731,63.019,5862095
2011-05-06,63.57,64.298,63.442,63.707,5682706
2011-05-09,63.707,64.385,63.577,63.972,3903738
2011-05-10,64.071,64.606,64.071,64.225,4798766
2011-05-11,64.311,64.444,63.577,63.862,4770927
2011-05-12,63.827,64.403,63.375,64.125,4592445
2011-05-13,64.289,64.677,63.442,63.817,4704456
2011-05-16,63.643,63.643,62.707,62.803,4695016
2011-05-17,62.672,62.773,61.237,61.925,6435587
2011-05-18,62.002,62.578,61.857,62.295,4501147
2011-05-19,62.513,63.351,62.382,63.005,4141536
2011-05-20,62.884,62.98,62.389,62.6,4954389
2011-05-23,61.818,61.986,61.188,61.599,4440584
2011-05-24,61.777,61.951,60.761,61.026,4679565
2011-05-25,60.761,62.002,60.672,61.632,5116064
2011-05-26,61.809,62.118,61.327,61.908,5420862
2011-05-27,62.207,62.587,61.873,62.171,3965785
2011-05-31,62.83,63.273,62.513,63.011,5827963
2011-06-01,62.949,63.072,60.778,60.848,6487319
2011-06-02,60.921,61.649,60.806,61.123,4464555
2011-06-03,60.331,60.606,59.83,60.436,5247773
2011-06-06,60.374,60.785,60.098,60.229,4098677
2011-06-07,60.398,60.646,59.888,59.904,4195842
2011-06-08,59.863,60.083,59.475,59.638,4668429
2011-06-09,59.623,60.203,59.297,59.904,3661513
2011-06-10,59.605,59.759,58.637,58.7,6360163
2011-06-13,59.002,59.28,58.7,58.902,5060752
2011-06-14,59.226,60.583,59.105,60.276,5903141
2011-06-15,59.817,60.978,59.412,59.638,8085870
2011-06-16,59.546,60.231,59.32,59.767,5505956
2011-06-17,60.259,60.509,59.565,59.888,6855394
2011-06-20,59.726,60.406,59.363,60.18,4716146
2011-06-21,60.583,60.583,59.58,59.742,6784042
2011-06-22,59.429,59.484,58.194,58.238,8945729
2011-06-23,57.523,57.845,56.764,57.539,9949217
2011-06-24,57.637,57.794,57.119,57.547,7537601
2011-06-27,57.69,58.094,57.602,57.838,4986592
2011-06-28,57.998,58.339,57.66,58.22,4751701
2011-06-29,58.322,58.919,58.032,58.726,4843767
2011-06-30,58.951,59.835,58.871,59.704,5252951
2011-07-01,59.605,60.349,59.598,59.977,4516711
2011-07-05,59.896,60.352,59.636,59.879,3873661
2011-07-06,59.862,60.692,59.767,60.36,4652316
2011-07-07,60.829,61.539,60.45,61.37,6150603
2011-07-08,61.034,61.034,60.223,60.618,5008280
2011-07-11,59.897,60.349,58.95,59.232,5411988
2011-07-12,59.448,59.644,57.977,58.089,7145695
2011-07-13,58.596,59.152,58.032,58.278,5824059
2011-07-14,58.094,58.403,57.338,57.491,7043265
2011-07-15,57.902,57.907,57.216,57.559,5021925
2011-07-18,57.062,57.094,55.778,56.166,9014285
2011-07-19,56.621,57.329,55.969,56.952,9193718
2011-07-20,57.433,59.196,57.141,58.202,9924880
2011-07-21,58.612,59.152,58.143,58.863,5323567
