Date,Open,High,Low,Close,Volume
2010-08-23,30.9146,31.1148,30.7882,30.7882,7793286.7501052
2010-08-24,30.6463,31.2052,30.5365,31.0594,7168302.1908733
2010-08-25,31.0594,31.1148,30.59,30.968,5132746.5263886
2010-08-26,31.0964,31.0964,30.7347,30.8262,3471155.7844186
2010-08-27,30.9525,31.3306,30.7347,31.3306,3313838.0455482
2010-08-30,31.3112,31.3685,30.9525,30.9525,2865657.5570557
2010-08-31,30.8523,31.2013,30.7066,30.9992,6197585.7175481
2010-09-01,31.2761,31.5842,31.1877,31.4734,6558836.5261755
2010-09-02,31.5123,31.5123,31.0768,31.1877,4083365.5246797
2010-09-03,31.2586,31.4199,31.0253,31.3112,4300809.0767102
2010-09-07,31.3112,31.5647,31.2217,31.2927,3595834.7662503
2010-09-08,31.2927,31.5647,31.2761,31.382,3162304.7809252
2010-09-09,31.5298,31.7281,31.4015,31.6552,3646125.3269505
2010-09-10,31.6173,31.6911,31.4404,31.6377,3337739.3861323
2010-09-13,31.8184,31.9797,31.6911,31.8709,3494854.431757
2010-09-14,31.8709,32.0313,31.6911,31.8709,3242499.283198
2010-09-15,31.8544,31.9603,31.6552,31.7281,3607900.6733114
2010-09-16,31.9797,31.9797,31.6018,31.7095,2908385.7047861
2010-09-17,31.7095,31.8904,31.5298,31.6018,5012120.380569
2010-09-20,31.6911,32.1227,31.6173,32.0916,3339371.2210943
2010-09-21,32.0916,32.3588,31.9283,32.107,3772628.5479926
2010-09-22,32.1421,32.63,32.1421,32.4483,4562013.7917936
2010-09-23,32.3394,32.5785,31.9603,32.0498,3428883.4392659
2010-09-24,32.2499,32.56,32.2325,32.4657,2562327.6294803
2010-09-27,32.3782,32.4657,32.1227,32.3064,3362221.0261606
2010-09-28,32.4318,32.4881,32.1634,32.3782,3935299.6521258
2010-09-29,32.2499,32.3948,32.0916,32.2325,2690871.1586746
2010-09-30,32.3782,32.4318,31.9283,31.9603,3968121.5533153
2010-10-01,32.2141,32.3394,31.9992,32.1791,3910980.578254
2010-10-04,32.1227,32.2889,31.9089,32.0313,3546979.5206648
2010-10-05,32.2499,32.3064,31.9603,32.0197,7017530.3120458
2010-10-06,31.9797,32.2141,31.8904,31.9429,4891259.6456123
2010-10-07,32.0498,32.107,31.7281,31.8184,5186982.9175296
2010-10-08,31.802,31.9283,31.6911,31.8359,4633845.3971114
2010-10-11,31.8544,31.9603,31.7095,31.802,1896765.3229409
2010-10-12,31.6911,31.8359,31.6377,31.7281,3444593.7091487
2010-10-13,31.802,31.8544,31.6552,31.6911,3554063.4952632
2010-10-14,31.7095,31.7631,31.6018,31.7281,3483145.5529001
2010-10-15,31.8544,31.9603,31.5842,31.7466,4225082.057038
2010-10-18,31.8184,31.9283,31.7281,31.8544,8093255.262283
2010-10-19,31.7095,31.9992,31.7095,31.8904,5667579.9207203
2010-10-20,31.9992,32.321,31.9429,32.107,6275833.5415435
2010-10-21,32.1975,32.4142,32.0313,32.1634,4281523.3802871
2010-10-22,32.1634,32.1975,31.8184,32.0916,3266664.0221115
2010-10-25,32.1634,32.2693,32.0313,32.0702,3141045.6548319
2010-10-26,32.0313,32.2499,31.8544,32.2325,3427532.4939286
2010-10-27,32.0498,32.2499,31.8184,32.2499,3674075.3879477
2010-10-28,32.4881,32.6514,32.2499,32.6096,5329379.5526053
2010-10-29,32.5746,33.0713,32.4969,32.8662,5440671.5201307
2010-11-01,33.0091,33.0994,32.3588,32.5785,4568145.0052478
2010-11-02,32.7748,33.042,32.7369,32.9712,3547823.2184383
2010-11-03,33.0839,33.1539,32.7564,33.0091,3362345.5230271
2010-11-04,33.2238,33.4405,33.1169,33.4405,4387840.6176477
2010-11-05,33.39,33.5689,33.1723,33.3706,3552806.1798007
2010-11-08,33.3512,33.3706,33.0634,33.2617,3620951.2374082
2010-11-09,32.8653,32.9518,32.4318,32.5785,3856071.2866936
